id_siniestro,fecha,distrito,latitud,longitud,cluster
SV-2022-000377,2022-01-09,Soyapango,13.724735,-89.126767,-1
SV-2022-000378,2022-01-09,San Miguel,13.484581,-88.21314,-1
SV-2022-000379,2022-01-09,Tonacatepeque,13.78902,-89.1572,-1
SV-2022-000380,2022-01-09,Acajutla,13.566467,-89.833682,-1
SV-2022-000381,2022-01-09,San Vicente,13.61929,-88.806841,-1
SV-2022-000382,2022-01-09,Santa Tecla,13.720652,-89.288934,-1
SV-2022-000383,2022-01-09,Santa Tecla,13.700705,-89.285353,-1
SV-2022-000384,2022-01-09,Cojutepeque,13.753911,-88.900676,-1
SV-2022-000385,2022-01-09,Santa Ana,13.987703,-89.590848,-1
SV-2022-000386,2022-01-09,Cojutepeque,13.734773,-88.919262,-1
SV-2022-000387,2022-01-09,La Libertad,13.50744,-89.344402,-1
SV-2022-000388,2022-01-09,Santa Ana,13.977178,-89.605093,-1
SV-2022-000389,2022-01-09,Santa Ana,13.996014,-89.553934,-1
SV-2022-000390,2022-01-09,Chinameca,13.52371,-88.37057,-1
SV-2022-000391,2022-01-09,Santa Tecla,13.653467,-89.278498,-1
SV-2022-000392,2022-01-09,Ilopango,13.714065,-89.077769,-1
SV-2022-000393,2022-01-09,Antiguo Cuscatlan,13.660256,-89.212534,-1
SV-2022-000394,2022-01-09,Antiguo Cuscatlan,13.688484,-89.229472,0
SV-2022-000395,2022-01-09,Colon,13.723406,-89.361039,-1
SV-2022-000396,2022-01-09,Osicala,13.810337,-88.142723,-1
SV-2022-000397,2022-01-09,Osicala,13.80503,-88.15346,-1
SV-2022-000398,2022-01-09,Tecoluca,13.763415,-88.769696,-1
SV-2022-000399,2022-01-09,San Pedro Perulapan,13.744816,-89.050667,-1
SV-2022-000400,2022-01-09,Berlin,13.541003,-88.530008,-1
SV-2022-000401,2022-01-09,Ciudad Arce,13.857652,-89.429648,-1
SV-2022-000402,2022-01-09,Santa Tecla,13.701323,-89.279561,-1
SV-2022-000403,2022-01-10,Mejicanos,13.756725,-89.208851,-1
SV-2022-000404,2022-01-10,Mejicanos,13.748012,-89.198749,-1
SV-2022-000405,2022-01-10,Soyapango,13.731795,-89.142955,-1
SV-2022-000406,2022-01-10,Soyapango,13.683041,-89.11099,-1
SV-2022-000407,2022-01-10,Soyapango,13.730509,-89.114592,-1
SV-2022-000408,2022-01-10,Nahuizalco,13.751466,-89.770342,-1
SV-2022-000409,2022-01-10,Antiguo Cuscatlan,13.681185,-89.268717,-1
SV-2022-000410,2022-01-10,San Juan Opico,13.864424,-89.372692,-1
SV-2022-000411,2022-01-10,Chalatenango,14.036122,-88.927317,-1
SV-2022-000412,2022-01-10,Sonzacate,13.703493,-89.714082,-1
SV-2022-000413,2022-01-10,Tonacatepeque,13.778503,-89.127645,-1
SV-2022-000414,2022-01-10,Santa Ana,13.986416,-89.581616,-1
SV-2022-000415,2022-01-10,Chalchuapa,13.996033,-89.68041,-1
SV-2022-000416,2022-01-10,Armenia,13.742028,-89.515512,-1
SV-2022-000417,2022-01-10,Jucuapa,13.516723,-88.411732,-1
SV-2022-000418,2022-01-10,Candelaria de la Frontera,14.130566,-89.667836,-1
SV-2022-000419,2022-01-10,San Salvador,13.661306,-89.236099,-1
SV-2022-000420,2022-01-10,San Salvador,13.686672,-89.221247,0
SV-2022-000421,2022-01-10,Metapan,14.303569,-89.471199,-1
SV-2022-000422,2022-01-10,Santa Ana,13.969833,-89.574999,-1
SV-2022-000423,2022-01-10,San Martin,13.805078,-89.059462,-1
SV-2022-000424,2022-01-10,San Francisco Gotera,13.68106,-88.082336,-1
SV-2022-000425,2022-01-10,Santa Tecla,13.655616,-89.328503,-1
SV-2022-000426,2022-01-10,San Salvador,13.705627,-89.227604,-1
SV-2022-000427,2022-01-10,Berlin,13.506369,-88.533385,-1
SV-2022-000428,2022-01-10,La Union,13.372207,-87.828682,-1
SV-2022-000429,2022-01-10,Santa Ana,13.991896,-89.590261,-1
SV-2022-000430,2022-01-10,Santa Ana,14.00605,-89.579808,-1
SV-2022-000431,2022-01-10,Santa Ana,13.978637,-89.573898,-1
SV-2022-000432,2022-01-10,Ciudad Delgado,13.745041,-89.172796,-1
SV-2022-000433,2022-01-10,San Salvador,13.665779,-89.214268,-1
SV-2022-000434,2022-01-10,San Salvador,13.691356,-89.169068,-1
SV-2022-000435,2022-01-10,Apopa,13.814619,-89.199957,-1
SV-2022-000436,2022-01-10,Colon,13.708393,-89.388476,-1
SV-2022-000437,2022-01-10,San Marcos,13.640255,-89.211443,-1
SV-2022-000438,2022-01-10,San Miguel,13.468386,-88.182756,-1
SV-2022-000439,2022-01-10,San Marcos,13.670159,-89.182178,-1
SV-2022-000440,2022-01-10,San Miguel,13.458775,-88.129699,-1
SV-2022-000441,2022-01-10,San Miguel,13.525101,-88.184415,-1
SV-2022-000442,2022-01-10,San Miguel,13.492877,-88.231752,-1
SV-2022-000443,2022-01-10,Conchagua,13.336336,-87.894434,-1
SV-2022-000444,2022-01-10,San Miguel,13.500708,-88.172929,-1
SV-2022-000445,2022-01-10,Santa Tecla,13.686348,-89.276767,-1
SV-2022-000446,2022-01-11,Colon,13.69566,-89.370876,-1
SV-2022-000447,2022-01-11,San Salvador,13.68836,-89.180243,-1
SV-2022-000448,2022-01-11,San Salvador,13.694883,-89.230716,0
SV-2022-000449,2022-01-11,San Salvador,13.698637,-89.216095,-1
SV-2022-000450,2022-01-11,San Salvador,13.679475,-89.221472,0
SV-2022-000451,2022-01-11,San Salvador,13.714906,-89.228475,-1
SV-2022-000452,2022-01-11,San Salvador,13.699986,-89.201417,-1
SV-2022-000453,2022-01-11,Izalco,13.731154,-89.658854,-1
SV-2022-000454,2022-01-11,San Martin,13.800344,-89.041968,-1
SV-2022-000455,2022-01-11,Olocuilta,13.57877,-89.118158,-1
SV-2022-000456,2022-01-11,San Salvador,13.724379,-89.20964,-1
SV-2022-000457,2022-01-11,San Marcos,13.668079,-89.17421,-1
SV-2022-000458,2022-01-11,San Salvador,13.71947,-89.198292,-1
SV-2022-000459,2022-01-11,San Salvador,13.67786,-89.226515,-1
SV-2022-000460,2022-01-11,Pasaquina,13.60406,-87.800183,-1
SV-2022-000461,2022-01-11,San Miguel,13.481983,-88.176348,-1
SV-2022-000462,2022-01-11,El Congo,13.922796,-89.480701,-1
SV-2022-000463,2022-01-11,Santa Ana,14.019103,-89.563066,-1
SV-2022-000464,2022-01-11,Ciudad Delgado,13.694153,-89.183272,-1
SV-2022-000465,2022-01-11,Jiquilisco,13.313559,-88.580016,-1
SV-2022-000466,2022-01-11,Santa Ana,14.018549,-89.574466,-1
SV-2022-000467,2022-01-11,Cojutepeque,13.731343,-88.938378,-1
SV-2022-000468,2022-01-11,San Miguel,13.487792,-88.202822,-1
SV-2022-000469,2022-01-11,Santa Ana,14.008224,-89.535307,-1
SV-2022-000470,2022-01-11,Santa Ana,13.990275,-89.548861,-1
SV-2022-000471,2022-01-11,Santa Ana,13.993977,-89.555959,-1
SV-2022-000472,2022-01-11,Santa Ana,13.982063,-89.532923,-1
SV-2022-000473,2022-01-11,Berlin,13.478805,-88.535864,-1
SV-2022-000474,2022-01-11,Santa Tecla,13.661712,-89.306743,-1
SV-2022-000475,2022-01-11,Atiquizaya,13.99135,-89.752414,-1
SV-2022-000476,2022-01-11,Quezaltepeque,13.816606,-89.27466,-1
SV-2022-000477,2022-01-11,Ilopango,13.738735,-89.112882,-1
SV-2022-000478,2022-01-11,Chalatenango,14.026467,-88.95397,-1
SV-2022-000479,2022-01-11,El Congo,13.950455,-89.512587,-1
SV-2022-000480,2022-01-11,Cojutepeque,13.707984,-88.930091,-1
SV-2022-000481,2022-01-11,Santa Ana,13.967778,-89.577674,-1
SV-2022-000482,2022-01-11,Nahuizalco,13.817625,-89.768033,-1
SV-2022-000483,2022-01-11,San Antonio del Monte,13.733292,-89.757844,-1
SV-2022-000484,2022-01-11,Tenancingo,13.856574,-88.91654,-1
SV-2022-000485,2022-01-11,Nueva Concepcion,14.129856,-89.260649,-1
SV-2022-000486,2022-01-11,Santiago de Maria,13.521904,-88.457316,-1
SV-2022-000487,2022-01-11,San Miguel,13.497807,-88.12972,-1
SV-2022-000488,2022-01-11,San Miguel,13.503235,-88.177693,-1
SV-2022-000489,2022-01-11,Soyapango,13.684989,-89.14849,-1
SV-2022-000490,2022-01-11,Mejicanos,13.762019,-89.201041,-1
SV-2022-000491,2022-01-11,San Juan Opico,13.8779,-89.364475,-1
SV-2022-000492,2022-01-11,San Miguel,13.510584,-88.172524,-1
SV-2022-000493,2022-01-11,Antiguo Cuscatlan,13.651438,-89.254792,-1
SV-2022-000494,2022-01-12,Usulutan,13.331834,-88.448069,-1
SV-2022-000495,2022-01-12,San Miguel,13.500276,-88.184617,-1
SV-2022-000496,2022-01-12,San Rafael Oriente,13.351815,-88.275173,-1
SV-2022-000497,2022-01-12,Apopa,13.805394,-89.156525,-1
SV-2022-000498,2022-01-12,Jucuapa,13.494558,-88.376828,-1
SV-2022-000499,2022-01-12,San Miguel,13.452269,-88.208497,-1
SV-2022-000500,2022-01-12,Ayutuxtepeque,13.766726,-89.198696,-1
SV-2022-000501,2022-01-12,Colon,13.707822,-89.336946,-1
SV-2022-000502,2022-01-12,Colon,13.708161,-89.346494,-1
SV-2022-000503,2022-01-12,San Rafael Cedros,13.756031,-88.893804,-1
SV-2022-000504,2022-01-12,Chalatenango,14.04699,-88.919753,-1
SV-2022-000505,2022-01-12,San Miguel,13.483392,-88.194333,-1
SV-2022-000506,2022-01-12,Santa Tecla,13.653135,-89.291769,-1
SV-2022-000507,2022-01-12,Santa Tecla,13.672085,-89.279549,-1
SV-2022-000508,2022-01-12,Tonacatepeque,13.821952,-89.160912,-1
SV-2022-000509,2022-01-12,Berlin,13.433869,-88.544476,-1
SV-2022-000510,2022-01-12,San Miguel,13.490656,-88.202644,-1
SV-2022-000511,2022-01-12,San Miguel,13.465166,-88.218157,-1
SV-2022-000512,2022-01-12,San Juan Opico,13.871653,-89.38472,-1
SV-2022-000513,2022-01-12,Tonacatepeque,13.74872,-89.141075,-1
SV-2022-000514,2022-01-12,Acajutla,13.622356,-89.822732,-1
SV-2022-000515,2022-01-12,Acajutla,13.60269,-89.815921,-1
SV-2022-000516,2022-01-12,Santa Tecla,13.653772,-89.297714,-1
SV-2022-000517,2022-01-12,San Miguel,13.493855,-88.215943,-1
SV-2022-000518,2022-01-12,Antiguo Cuscatlan,13.670878,-89.268829,-1
SV-2022-000519,2022-01-12,San Martin,13.803171,-89.000342,-1
SV-2022-000520,2022-01-12,Santa Ana,13.983604,-89.530764,-1
SV-2022-000521,2022-01-12,San Salvador,13.705188,-89.176819,-1
SV-2022-000522,2022-01-12,San Salvador,13.686811,-89.256786,-1
SV-2022-000523,2022-01-12,Nueva Concepcion,14.123201,-89.29035,-1
SV-2022-000524,2022-01-12,San Marcos,13.679803,-89.197994,-1
SV-2022-000525,2022-01-12,San Martin,13.756484,-89.05484,-1
SV-2022-000526,2022-01-12,Zacatecoluca,13.507819,-88.871249,-1
SV-2022-000527,2022-01-12,Mejicanos,13.742366,-89.249749,-1
SV-2022-000528,2022-01-12,Mejicanos,13.732878,-89.219847,-1
SV-2022-000529,2022-01-12,Mejicanos,13.698081,-89.213507,-1
SV-2022-000530,2022-01-12,San Salvador,13.66226,-89.237043,-1
SV-2022-000531,2022-01-12,San Salvador,13.702885,-89.208489,-1
SV-2022-000532,2022-01-12,Santa Ana,13.969145,-89.552053,-1
SV-2022-000533,2022-01-12,Ilopango,13.713211,-89.1056,-1
SV-2022-000534,2022-01-13,Santa Ana,14.000208,-89.578074,-1
SV-2022-000535,2022-01-13,Ciudad Delgado,13.697536,-89.169317,-1
SV-2022-000536,2022-01-13,Zacatecoluca,13.512867,-88.83848,-1
SV-2022-000537,2022-01-13,Tecoluca,13.783271,-88.789077,-1
SV-2022-000538,2022-01-13,San Salvador,13.680406,-89.239411,-1
SV-2022-000539,2022-01-13,Quezaltepeque,13.833028,-89.254016,-1
SV-2022-000540,2022-01-13,San Miguel,13.491982,-88.174702,-1
SV-2022-000541,2022-01-13,San Miguel,13.50594,-88.168666,-1
SV-2022-000542,2022-01-13,San Miguel,13.471296,-88.190371,-1
SV-2022-000543,2022-01-13,Mejicanos,13.72758,-89.210735,-1
SV-2022-000544,2022-01-13,Mejicanos,13.726444,-89.212244,-1
SV-2022-000545,2022-01-13,Santo Tomas,13.645004,-89.141205,-1
SV-2022-000546,2022-01-13,Mejicanos,13.733417,-89.222046,-1
SV-2022-000547,2022-01-13,San Sebastian,13.703751,-88.821683,-1
SV-2022-000548,2022-01-13,Jiquilisco,13.323925,-88.590798,-1
SV-2022-000549,2022-01-13,Tejutla,14.154706,-89.112051,-1
SV-2022-000550,2022-01-13,San Salvador,13.675482,-89.210902,-1
SV-2022-000551,2022-01-13,San Salvador,13.710466,-89.211503,-1
SV-2022-000552,2022-01-13,San Salvador,13.680183,-89.236132,-1
SV-2022-000553,2022-01-13,San Salvador,13.704192,-89.214121,-1
SV-2022-000554,2022-01-13,Armenia,13.734061,-89.495916,-1
SV-2022-000555,2022-01-13,Armenia,13.775586,-89.468362,-1
SV-2022-000556,2022-01-13,Usulutan,13.381288,-88.490152,-1
SV-2022-000557,2022-01-13,Quelepa,13.479705,-88.234455,-1
SV-2022-000558,2022-01-13,Candelaria de la Frontera,14.153489,-89.632488,-1
SV-2022-000559,2022-01-13,San Rafael Cedros,13.770358,-88.914823,-1
SV-2022-000560,2022-01-13,Chalchuapa,13.948551,-89.686136,-1
SV-2022-000561,2022-01-13,San Salvador,13.691362,-89.180007,-1
SV-2022-000562,2022-01-13,Jiquilisco,13.341307,-88.559184,-1
SV-2022-000563,2022-01-13,Antiguo Cuscatlan,13.666082,-89.281671,-1
SV-2022-000564,2022-01-13,Ilobasco,13.830845,-88.866663,-1
SV-2022-000565,2022-01-13,Usulutan,13.364671,-88.437647,-1
SV-2022-000566,2022-01-13,Santa Tecla,13.673586,-89.297943,-1
SV-2022-000567,2022-01-13,Ilopango,13.71541,-89.098543,-1
SV-2022-000568,2022-01-13,San Francisco Menendez,13.844598,-90.002667,-1
SV-2022-000569,2022-01-13,Concepcion Batres,13.341659,-88.389123,-1
SV-2022-000570,2022-01-13,Cojutepeque,13.685374,-88.92903,-1
SV-2022-000571,2022-01-13,La Union,13.333169,-87.85317,-1
SV-2022-000572,2022-01-13,San Salvador,13.681632,-89.236472,-1
SV-2022-000573,2022-01-14,Chalchuapa,13.971602,-89.638494,-1
SV-2022-000574,2022-01-14,Chalchuapa,13.992402,-89.65948,-1
SV-2022-000575,2022-01-14,Chalchuapa,13.998561,-89.694425,-1
SV-2022-000576,2022-01-14,Chalchuapa,13.945376,-89.697198,-1
SV-2022-000577,2022-01-14,Santa Tecla,13.716244,-89.265859,-1
SV-2022-000578,2022-01-14,Apastepeque,13.685529,-88.800188,-1
SV-2022-000579,2022-01-14,Soyapango,13.712078,-89.155708,-1
SV-2022-000580,2022-01-14,Soyapango,13.713325,-89.139206,-1
SV-2022-000581,2022-01-14,Santa Ana,13.989925,-89.532012,-1
SV-2022-000582,2022-01-14,Zaragoza,13.600692,-89.230678,-1
SV-2022-000583,2022-01-14,Santa Ana,14.004955,-89.533706,-1
SV-2022-000584,2022-01-14,Olocuilta,13.567599,-89.144713,-1
SV-2022-000585,2022-01-14,San Luis Talpa,13.449542,-89.012643,-1
SV-2022-000586,2022-01-14,San Salvador,13.703467,-89.208193,-1
SV-2022-000587,2022-01-14,San Salvador,13.723529,-89.230103,-1
SV-2022-000588,2022-01-14,San Salvador,13.69185,-89.172833,-1
SV-2022-000589,2022-01-14,San Salvador,13.667761,-89.218475,-1
SV-2022-000590,2022-01-14,San Salvador,13.683217,-89.245588,-1
SV-2022-000591,2022-01-14,San Salvador,13.728517,-89.171229,-1
SV-2022-000592,2022-01-14,San Salvador,13.71514,-89.228458,-1
SV-2022-000593,2022-01-14,San Salvador,13.702607,-89.211622,-1
SV-2022-000594,2022-01-14,Santa Tecla,13.654779,-89.272353,-1
SV-2022-000595,2022-01-14,Santa Tecla,13.690899,-89.301273,-1
SV-2022-000596,2022-01-14,Santa Tecla,13.675173,-89.283954,-1
SV-2022-000597,2022-01-14,Metapan,14.323563,-89.416332,-1
SV-2022-000598,2022-01-14,Tonacatepeque,13.804811,-89.136554,-1
SV-2022-000599,2022-01-14,Tonacatepeque,13.750699,-89.119057,-1
SV-2022-000600,2022-01-14,Quezaltepeque,13.854014,-89.291622,-1
SV-2022-000601,2022-01-14,Zaragoza,13.62013,-89.265681,-1
SV-2022-000602,2022-01-14,San Martin,13.759531,-89.048578,-1
SV-2022-000603,2022-01-14,Mejicanos,13.723972,-89.205311,-1
SV-2022-000604,2022-01-14,El Transito,13.332606,-88.373913,-1
SV-2022-000605,2022-01-14,El Transito,13.367949,-88.378206,-1
SV-2022-000606,2022-01-14,Antiguo Cuscatlan,13.671034,-89.247161,-1
SV-2022-000607,2022-01-14,Jiquilisco,13.295216,-88.614748,-1
SV-2022-000608,2022-01-14,Mejicanos,13.754054,-89.210342,-1
SV-2022-000609,2022-01-14,Conchagua,13.286538,-87.847101,-1
SV-2022-000610,2022-01-14,Ilopango,13.713934,-89.096238,-1
SV-2022-000611,2022-01-14,San Martin,13.791535,-89.042814,-1
SV-2022-000612,2022-01-14,Chalatenango,14.035166,-88.904046,-1
SV-2022-000613,2022-01-14,Jiquilisco,13.314054,-88.585084,-1
SV-2022-000614,2022-01-14,Chinameca,13.499297,-88.339217,-1
SV-2022-000615,2022-01-14,Sensuntepeque,13.835738,-88.609843,-1
SV-2022-000616,2022-01-14,Ciudad Barrios,13.741233,-88.26188,-1
SV-2022-000617,2022-01-14,Ciudad Barrios,13.768772,-88.272908,-1
SV-2022-000618,2022-01-14,Victoria,13.943243,-88.622065,-1
SV-2022-000619,2022-01-14,San Pedro Perulapan,13.791843,-89.02707,-1
SV-2022-000620,2022-01-14,San Francisco Gotera,13.72269,-88.122734,-1
SV-2022-000621,2022-01-14,San Martin,13.80185,-89.081935,-1
SV-2022-000622,2022-01-14,Jiquilisco,13.345915,-88.555344,-1
SV-2022-000623,2022-01-14,Acajutla,13.614979,-89.820446,-1
SV-2022-000624,2022-01-15,San Miguel,13.504884,-88.177357,-1
SV-2022-000625,2022-01-15,Mejicanos,13.755687,-89.241807,-1
SV-2022-000626,2022-01-15,San Miguel,13.450455,-88.191221,-1
SV-2022-000627,2022-01-15,San Miguel,13.463487,-88.218094,-1
SV-2022-000628,2022-01-15,Santa Tecla,13.665759,-89.293527,-1
SV-2022-000629,2022-01-15,Santa Tecla,13.713591,-89.27522,-1
SV-2022-000630,2022-01-15,Santa Tecla,13.671923,-89.282347,-1
SV-2022-000631,2022-01-15,San Miguel,13.486012,-88.190322,-1
SV-2022-000632,2022-01-15,Santo Domingo,13.659693,-88.79209,-1
SV-2022-000633,2022-01-15,Quezaltepeque,13.839464,-89.264052,-1
SV-2022-000634,2022-01-15,San Miguel,13.55037,-88.201092,-1
SV-2022-000635,2022-01-15,San Miguel,13.48683,-88.195424,-1
SV-2022-000636,2022-01-15,Nuevo Cuscatlan,13.641433,-89.260088,-1
SV-2022-000637,2022-01-15,Quezaltepeque,13.82017,-89.307538,-1
SV-2022-000638,2022-01-15,San Miguel,13.472674,-88.163716,-1
SV-2022-000639,2022-01-15,San Miguel,13.48217,-88.178112,-1
SV-2022-000640,2022-01-15,Mejicanos,13.749587,-89.213968,-1
SV-2022-000641,2022-01-15,Mejicanos,13.754475,-89.221992,-1
SV-2022-000642,2022-01-15,Jiquilisco,13.308064,-88.596072,-1
SV-2022-000643,2022-01-15,Nahuizalco,13.778916,-89.765635,-1
SV-2022-000644,2022-01-15,San Pedro Perulapan,13.777794,-89.076638,-1
SV-2022-000645,2022-01-15,El Congo,13.963654,-89.474652,-1
SV-2022-000646,2022-01-15,Chirilagua,13.202463,-88.164184,-1
SV-2022-000647,2022-01-15,Ciudad Arce,13.861666,-89.422417,-1
SV-2022-000648,2022-01-15,Acajutla,13.583128,-89.807692,-1
SV-2022-000649,2022-01-15,Atiquizaya,13.986293,-89.731744,-1
SV-2022-000650,2022-01-15,Santa Tecla,13.700022,-89.301355,-1
SV-2022-000651,2022-01-15,Tejutla,14.210674,-89.069151,-1
SV-2022-000652,2022-01-15,Santa Tecla,13.696605,-89.272877,-1
SV-2022-000653,2022-01-15,San Pedro Masahuat,13.535471,-89.045733,-1
SV-2022-000654,2022-01-15,La Union,13.356544,-87.821228,-1
SV-2022-000655,2022-01-15,Suchitoto,13.948088,-89.048098,-1
SV-2022-000656,2022-01-15,Santa Ana,14.032506,-89.559152,-1
SV-2022-000657,2022-01-15,Comasagua,13.649589,-89.343796,-1
SV-2022-000658,2022-01-15,Nueva Concepcion,14.160156,-89.315018,-1
SV-2022-000659,2022-01-15,San Miguel,13.493483,-88.187027,-1
SV-2022-000660,2022-01-15,Tonacatepeque,13.791334,-89.106791,-1
SV-2022-000661,2022-01-15,San Luis Talpa,13.488426,-88.984605,-1
SV-2022-000662,2022-01-15,Mejicanos,13.727224,-89.214378,-1
SV-2022-000663,2022-01-15,San Salvador,13.688651,-89.224623,0
SV-2022-000664,2022-01-15,San Salvador,13.726426,-89.21516,-1
SV-2022-000665,2022-01-15,San Salvador,13.735054,-89.227883,-1
SV-2022-000666,2022-01-15,San Salvador,13.695202,-89.225646,0
SV-2022-000667,2022-01-15,Cojutepeque,13.677286,-88.908901,-1
SV-2022-000668,2022-01-15,Izalco,13.758484,-89.667503,-1
SV-2022-000669,2022-01-15,El Transito,13.348964,-88.357596,-1
SV-2022-000670,2022-01-15,San Salvador,13.69161,-89.187624,-1
SV-2022-000671,2022-01-16,San Miguel,13.468973,-88.18229,-1
SV-2022-000672,2022-01-16,Mejicanos,13.786333,-89.232559,-1
SV-2022-000673,2022-01-16,San Miguel,13.49169,-88.208181,-1
SV-2022-000674,2022-01-16,Santa Ana,14.003196,-89.555769,-1
SV-2022-000675,2022-01-16,La Union,13.380519,-87.867242,-1
SV-2022-000676,2022-01-16,San Miguel,13.482923,-88.138007,-1
SV-2022-000677,2022-01-16,San Miguel,13.493447,-88.196669,-1
SV-2022-000678,2022-01-16,Santo Tomas,13.632165,-89.147566,-1
SV-2022-000679,2022-01-16,Zacatecoluca,13.486924,-88.906838,-1
SV-2022-000680,2022-01-16,Antiguo Cuscatlan,13.675976,-89.247945,-1
SV-2022-000681,2022-01-16,San Salvador,13.678005,-89.220789,0
SV-2022-000682,2022-01-16,Conchagua,13.303224,-87.899214,-1
SV-2022-000683,2022-01-16,Santa Tecla,13.715118,-89.28271,-1
SV-2022-000684,2022-01-16,San Salvador,13.690183,-89.218888,0
SV-2022-000685,2022-01-16,San Salvador,13.713079,-89.204208,-1
SV-2022-000686,2022-01-16,Santa Ana,14.021264,-89.60086,-1
SV-2022-000687,2022-01-16,Santa Ana,14.015319,-89.513064,-1
SV-2022-000688,2022-01-16,Santa Ana,14.031679,-89.529559,-1
SV-2022-000689,2022-01-16,Nahuizalco,13.775337,-89.701835,-1
SV-2022-000690,2022-01-16,Cojutepeque,13.728784,-88.917793,-1
SV-2022-000691,2022-01-16,Soyapango,13.723485,-89.128991,-1
SV-2022-000692,2022-01-16,Soyapango,13.689923,-89.126402,-1
SV-2022-000693,2022-01-16,Soyapango,13.707406,-89.132894,-1
SV-2022-000694,2022-01-16,San Miguel,13.464752,-88.179139,-1
SV-2022-000695,2022-01-16,San Miguel,13.51136,-88.224049,-1
SV-2022-000696,2022-01-16,San Salvador,13.689957,-89.205862,-1
SV-2022-000697,2022-01-16,Santiago Nonualco,13.477941,-88.955508,-1
SV-2022-000698,2022-01-16,San Miguel,13.509087,-88.198795,-1
SV-2022-000699,2022-01-16,Santa Tecla,13.700224,-89.284028,-1
SV-2022-000700,2022-01-16,Cuscatancingo,13.742455,-89.152691,-1
SV-2022-000701,2022-01-16,Usulutan,13.356629,-88.466951,-1
SV-2022-000702,2022-01-16,Usulutan,13.342475,-88.439658,-1
SV-2022-000703,2022-01-16,San Luis Talpa,13.459723,-88.977601,-1
SV-2022-000704,2022-01-16,Sensuntepeque,13.839859,-88.656458,-1
SV-2022-000705,2022-01-16,Tejutla,14.145295,-89.090906,-1
SV-2022-000706,2022-01-16,Berlin,13.479185,-88.5577,-1
SV-2022-000707,2022-01-16,Chinameca,13.514863,-88.369497,-1
SV-2022-000708,2022-01-16,San Marcos,13.654813,-89.186154,-1
SV-2022-000709,2022-01-16,Zacatecoluca,13.542465,-88.857559,-1
SV-2022-000710,2022-01-16,Chalchuapa,13.962524,-89.68452,-1
SV-2022-000711,2022-01-16,San Miguel,13.468267,-88.194341,-1
SV-2022-000712,2022-01-16,Ciudad Delgado,13.675654,-89.193685,-1
SV-2022-000713,2022-01-17,Ilopango,13.670186,-89.106405,-1
SV-2022-000714,2022-01-17,San Miguel,13.457428,-88.161844,-1
SV-2022-000715,2022-01-17,San Miguel,13.489143,-88.166715,-1
SV-2022-000716,2022-01-17,Ciudad Delgado,13.724867,-89.155564,-1
SV-2022-000717,2022-01-17,San Martin,13.798964,-89.034974,-1
SV-2022-000718,2022-01-17,San Miguel,13.471658,-88.19045,-1
SV-2022-000719,2022-01-17,Santa Ana,14.015207,-89.554368,-1
SV-2022-000720,2022-01-17,Santa Ana,13.979207,-89.54393,-1
SV-2022-000721,2022-01-17,Ciudad Arce,13.81955,-89.437718,-1
SV-2022-000722,2022-01-17,Santa Ana,13.983189,-89.580073,-1
SV-2022-000723,2022-01-17,Santa Ana,14.036503,-89.536941,-1
SV-2022-000724,2022-01-17,Ilopango,13.685505,-89.111749,-1
SV-2022-000725,2022-01-17,San Miguel,13.505187,-88.181118,-1
SV-2022-000726,2022-01-17,Tonacatepeque,13.757162,-89.100117,-1
SV-2022-000727,2022-01-17,Tonacatepeque,13.785123,-89.12631,-1
SV-2022-000728,2022-01-17,Cojutepeque,13.717398,-88.909861,-1
SV-2022-000729,2022-01-17,Colon,13.759283,-89.360069,-1
SV-2022-000730,2022-01-17,Cuscatancingo,13.691159,-89.171435,-1
SV-2022-000731,2022-01-17,San Francisco Gotera,13.684004,-88.075934,-1
